סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס,
5,1492,כפר מצר,512,1,1,0,616,420,0,420,17,0,378,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,21,
5,1493,כפר מצר,512,2,1,0,565,389,0,389,11,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,4,0,0,0,0,0,0,18,
5,1494,כפר מצר,512,3,1,0,631,370,2,368,10,1,333,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,14,0,0,0,0,0,1,5,
9,3712,כפר קרע,654,7,2,0,747,510,0,510,1,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,1,
9,3719,כפר קרע,654,14,2,0,777,560,1,559,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,1,0,0,1,0,0,1,3,
9,3721,כפר קרע,654,16,5,0,722,515,2,513,4,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,
3,1138,כרם בן זמרה,664,1,1,0,406,296,1,295,4,6,0,0,0,0,37,0,0,0,0,0,0,0,0,0,183,1,1,0,1,0,49,0,0,0,0,0,0,13,
12,5715,כרמי יוסף,1264,1,4,0,469,379,0,379,53,3,1,1,0,0,9,0,0,0,0,0,0,0,0,11,52,0,0,0,0,0,248,0,0,0,0,0,0,1,
12,5716,כרמי יוסף,1264,2,4,0,484,355,0,355,49,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,58,0,0,0,0,0,231,0,0,0,0,0,0,1,
4,1416,לביא,585,1,1,0,535,382,2,380,13,3,0,0,0,0,204,0,0,0,0,0,0,0,0,2,90,2,0,0,1,0,53,0,0,0,0,1,0,11,
9,3862,מאור,2055,2,1,0,442,335,1,334,37,2,1,0,0,0,22,0,0,0,0,0,0,0,0,4,100,1,0,0,3,0,154,0,0,0,0,0,0,10,
2,763,מבשרת ציון,1015,2,1,0,657,444,0,444,26,3,0,0,0,0,23,0,0,0,0,0,0,0,0,9,215,0,0,0,3,0,70,0,0,0,0,0,0,95,
2,765,מבשרת ציון,1015,4,2,0,448,183,0,183,12,1,1,2,0,0,8,0,0,0,0,0,0,0,0,3,72,0,1,0,0,0,71,0,0,0,1,0,1,10,
2,767,מבשרת ציון,1015,6,6,0,687,483,1,482,36,6,0,1,0,0,45,0,0,0,0,0,0,0,0,14,206,0,0,0,3,0,156,0,0,0,0,0,0,15,
2,778,מבשרת ציון,1015,18.1,9,0,660,469,1,468,68,2,5,1,0,0,23,0,0,0,0,0,0,0,0,13,133,0,0,0,3,0,207,0,0,0,0,0,0,13,
2,779,מבשרת ציון,1015,18.2,9,0,660,493,2,491,68,1,3,2,0,0,29,0,0,0,0,0,0,0,0,14,140,0,0,0,2,0,225,0,0,0,0,0,0,7,
2,781,מבשרת ציון,1015,18.4,9,0,660,467,1,466,73,0,2,0,0,0,15,0,0,0,0,0,0,0,0,10,147,0,0,0,0,0,210,0,0,0,0,0,0,9,
2,782,מבשרת ציון,1015,18.5,9,0,657,484,0,484,74,0,3,0,0,0,11,0,0,0,0,0,0,0,0,11,127,1,0,0,1,0,251,0,0,0,0,0,0,5,
2,789,מבשרת ציון,1015,27,10,0,746,552,1,551,65,6,0,0,0,0,22,0,0,0,0,0,0,0,0,22,192,0,0,0,3,0,219,0,0,0,0,0,0,22,
2,791,מבשרת ציון,1015,30,1,0,690,503,2,501,13,4,3,1,0,0,9,0,0,0,0,0,0,0,0,11,340,0,0,0,1,0,72,0,0,0,0,0,0,47,
5,1887,מגדל העמק,874,3,3,0,392,238,1,237,5,2,0,0,0,0,4,0,0,0,0,0,0,0,0,17,127,0,0,0,1,0,20,0,0,0,0,0,0,61,
5,1889,מגדל העמק,874,5,31,0,442,268,5,263,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,108,85,0,0,0,2,0,32,0,1,0,0,0,0,24,
5,1890,מגדל העמק,874,6,5,0,507,272,2,270,5,1,0,1,0,0,5,0,0,0,0,0,0,0,0,60,134,0,0,0,1,1,25,0,0,0,0,0,0,37,
5,1894,מגדל העמק,874,10,7,0,513,276,2,274,3,16,0,1,0,0,5,0,0,0,0,0,0,0,0,66,137,0,0,0,2,0,24,0,0,0,0,0,0,20,
5,1895,מגדל העמק,874,11,29,0,560,294,3,291,1,3,1,1,0,0,8,0,0,0,0,0,0,0,0,45,142,0,0,0,0,0,23,0,0,0,0,0,0,67,
5,1897,מגדל העמק,874,13,7,0,636,304,4,300,3,22,0,0,0,0,8,1,0,0,0,0,0,0,0,67,137,2,0,0,4,0,29,0,0,0,0,0,0,27,
5,1901,מגדל העמק,874,17,5,0,488,300,3,297,2,4,1,0,0,0,2,0,0,0,0,0,0,0,0,81,130,0,0,0,0,0,32,0,0,0,0,0,0,45,
5,1903,מגדל העמק,874,21,2,0,638,379,2,377,7,12,0,0,0,0,7,0,0,0,0,0,0,0,0,59,194,0,0,0,0,0,35,0,0,0,0,0,0,63,
5,1906,מגדל העמק,874,29,24,0,518,375,1,374,18,5,0,0,0,0,20,0,0,0,0,0,0,0,0,26,177,0,0,0,1,0,92,0,0,0,0,0,0,35,
5,1907,מגדל העמק,874,30,10,0,689,470,0,470,24,60,0,0,0,0,39,0,0,0,0,0,0,0,0,39,192,1,1,0,2,0,46,0,0,0,0,0,2,64,
5,1908,מגדל העמק,874,31,10,0,540,370,0,370,3,10,0,0,0,0,19,0,0,0,0,0,0,0,0,30,173,0,0,0,0,0,83,0,0,0,0,0,0,52,
5,1912,מגדל העמק,874,35,10,0,569,382,3,379,15,21,0,0,0,0,21,0,0,0,0,0,0,0,0,42,166,1,0,0,2,0,59,0,0,0,0,0,0,52,
5,1916,מגדל העמק,874,40,25,0,678,527,1,526,0,76,0,0,0,0,2,0,0,0,0,0,0,0,0,3,45,0,0,0,10,0,1,0,0,0,0,0,0,389,
5,1917,מגדל העמק,874,41,5,0,430,260,0,260,9,5,0,0,0,0,5,0,0,0,0,0,0,0,0,51,134,0,0,0,0,0,31,0,0,0,0,0,1,24,
5,1600,מגן שאול,1155,1,1,0,386,315,0,315,11,1,0,0,0,0,14,0,0,0,0,0,0,0,0,9,189,1,0,0,2,0,78,0,0,0,0,0,0,10,
12,5767,מודיעין עילית,3797,13,3,0,724,554,7,547,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,141,
12,5792,מודיעין עילית,3797,38.6,24,0,603,507,3,504,0,444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,1,0,0,0,0,0,52,
12,5799,מודיעין עילית,3797,48,21,0,623,506,8,498,0,383,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,104,
5,1601,מולדת,269,1,3,0,371,277,0,277,44,2,0,0,0,0,8,0,0,0,0,0,0,0,0,9,24,0,0,0,1,0,188,0,0,0,0,0,0,1,
5,1602,מולדת,269,2,3,0,446,324,0,324,41,0,1,0,0,0,6,0,0,0,0,0,0,0,0,4,32,1,0,0,0,0,237,0,0,0,0,0,0,2,
5,1607,מיטב,2054,1,1,0,373,289,1,288,3,1,0,0,0,0,30,0,0,0,0,0,0,0,0,3,195,0,0,0,1,0,41,0,1,0,0,0,0,13,
2,1063,מעלה אדומים,3616,1.1,5,0,652,437,2,435,12,8,1,2,0,0,39,0,0,0,0,0,0,0,0,31,265,0,1,0,5,0,39,0,0,0,0,0,0,32,
2,1071,מעלה אדומים,3616,9,2,0,651,405,6,399,6,19,0,0,1,0,32,0,0,0,0,0,0,0,0,69,199,2,0,0,3,0,41,0,0,1,0,0,0,26,
2,1072,מעלה אדומים,3616,10,8,0,644,427,8,419,10,23,0,0,0,0,62,0,0,0,0,0,0,1,0,38,182,0,0,0,12,0,32,0,0,0,0,0,2,57,
2,1074,מעלה אדומים,3616,12,11,0,669,470,0,470,8,4,0,0,0,0,27,0,0,0,0,0,0,0,0,40,302,2,0,0,2,0,55,1,0,0,0,0,0,29,
2,1075,מעלה אדומים,3616,13,4,0,543,346,1,345,7,11,0,0,0,0,22,0,0,0,0,0,0,0,0,28,183,0,0,0,2,2,41,0,0,0,0,1,0,48,
2,1077,מעלה אדומים,3616,15,6,0,596,381,4,377,3,9,0,0,0,0,61,0,0,0,0,0,0,0,0,29,198,0,0,0,8,0,39,0,0,0,0,0,0,30,
2,1078,מעלה אדומים,3616,16,11,0,656,476,5,471,11,7,0,0,0,0,32,0,0,0,0,1,0,0,0,17,313,0,0,0,0,0,65,0,0,0,0,0,0,25,
2,1082,מעלה אדומים,3616,21,11,0,609,457,1,456,9,9,0,0,0,0,15,0,0,0,0,0,0,1,0,9,311,0,0,0,1,0,44,0,0,0,0,0,0,57,
2,1083,מעלה אדומים,3616,22,11,0,424,301,2,299,2,6,0,0,0,0,26,0,0,0,0,0,0,1,0,8,170,1,0,0,1,0,55,0,0,0,0,0,0,29,
2,1085,מעלה אדומים,3616,24,13,0,713,531,2,529,10,2,0,0,0,0,26,0,0,0,0,0,0,0,0,28,357,0,0,0,2,0,71,0,0,0,0,0,1,32,
2,1086,מעלה אדומים,3616,25,22,0,616,440,5,435,4,5,0,0,0,0,30,0,0,0,0,0,0,0,0,19,275,1,0,0,1,0,51,1,0,0,0,0,0,48,
2,1087,מעלה אדומים,3616,26,7,0,602,428,2,426,9,3,1,1,0,0,38,0,0,0,0,0,1,0,0,24,256,0,0,0,2,0,59,0,0,1,0,0,0,31,
2,1092,מעלה אדומים,3616,31,7,0,720,490,5,485,9,5,0,0,0,0,31,0,0,0,0,0,0,0,0,71,284,0,0,0,3,0,43,0,0,0,0,0,0,39,
2,1096,מעלה אדומים,3616,40,20,0,714,535,1,534,9,5,0,0,0,0,32,0,0,0,0,0,0,0,0,31,370,0,0,0,3,0,60,1,0,0,0,0,0,23,
2,1102,מעלה אדומים,3616,46,26,0,673,531,1,530,3,3,0,1,0,0,40,0,0,0,0,0,0,0,0,24,359,0,0,0,5,0,55,0,0,0,0,0,0,40,
2,1103,מעלה אדומים,3616,950.1,3,0,654,496,1,495,6,4,1,0,0,0,35,0,0,0,0,2,0,0,0,15,331,0,0,0,4,0,55,0,0,0,0,0,0,42,
2,1104,מעלה אדומים,3616,950.2,3,0,654,469,3,466,6,4,0,3,0,0,37,0,0,0,0,0,0,0,0,19,319,2,0,0,3,0,40,0,0,0,0,0,0,33,
2,1105,מעלה אדומים,3616,950.3,3,0,652,471,2,469,10,10,1,1,0,0,39,0,0,0,0,0,0,0,0,21,309,0,0,0,1,0,49,0,0,0,0,0,0,28,
2,795,מעלה החמישה,286,1,1,0,592,413,0,413,123,0,3,1,0,0,9,0,0,0,0,0,0,1,1,4,21,2,0,0,0,0,247,1,0,0,0,0,0,0,
9,4055,מעלה עירון,1327,1,2,0,594,360,4,356,3,0,346,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,
9,4057,מעלה עירון,1327,3,1,0,645,418,1,417,3,0,411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
9,4059,מעלה עירון,1327,5,3,0,670,284,0,284,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
9,4060,מעלה עירון,1327,6,4,0,487,338,2,336,0,0,333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,
2,1030,מעלה עמוס,3653,1,1,0,364,279,0,279,1,151,0,0,0,0,58,0,0,0,0,0,0,0,0,0,28,0,0,0,8,0,2,0,0,0,0,0,0,31,
5,1610,מרחביה קיבוץ,66,1,1,0,470,321,3,318,51,0,1,0,0,0,10,1,0,0,0,0,0,1,1,26,82,1,0,0,0,0,142,0,0,0,0,0,0,2,
5,1611,מרחביה קיבוץ,66,2,1,0,448,341,1,340,63,0,2,0,0,0,10,0,0,0,0,0,0,0,0,15,89,0,0,0,1,0,159,0,0,0,0,0,0,1,
18,10104,משמר הנגב,395,1,1,0,429,287,1,286,90,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,35,0,0,0,1,1,145,0,0,0,0,1,0,0,
5,2055,משמר העמק,130,1,1,0,444,333,0,333,150,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,177,0,0,0,0,0,0,0,
5,2056,משמר העמק,130,2,1,0,507,382,0,382,172,1,4,0,0,0,2,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,187,0,0,0,0,0,0,0,
6,2124,נהריה,9100,3,6,0,760,396,5,391,19,8,3,0,0,0,10,0,0,0,0,0,0,2,0,32,193,0,0,0,0,0,101,0,0,0,0,0,0,23,
6,2127,נהריה,9100,6,56,0,749,361,4,357,7,1,0,0,0,0,5,0,0,0,0,0,0,0,0,91,154,0,0,0,2,0,79,0,0,0,0,0,0,18,
6,2133,נהריה,9100,15,15,0,457,273,3,270,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,45,143,0,0,0,4,0,38,0,0,1,0,0,0,27,
6,2134,נהריה,9100,16,15,0,463,262,4,258,5,0,1,0,0,0,10,0,0,0,0,0,0,0,0,27,153,0,0,0,6,0,20,0,0,0,0,0,0,36,
6,2135,נהריה,9100,17,17,0,516,334,5,329,5,2,0,0,0,0,11,0,0,0,0,0,0,0,0,64,178,0,0,0,1,0,29,0,0,0,0,0,0,39,
6,2136,נהריה,9100,18,58,0,562,300,2,298,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,62,168,0,0,0,1,0,32,0,0,0,0,0,0,27,
6,2137,נהריה,9100,19,63,0,639,352,4,348,2,10,0,0,0,0,8,0,0,0,0,0,0,0,0,48,185,0,0,0,1,0,39,0,0,0,0,0,0,55,
6,2138,נהריה,9100,20,13,0,642,345,2,343,4,4,0,0,0,0,8,1,0,0,0,0,0,0,0,110,163,0,0,0,0,0,26,0,0,0,0,0,0,27,
6,2142,נהריה,9100,24,63,0,529,358,0,358,3,1,2,1,0,0,14,0,0,0,0,0,0,0,0,23,226,1,0,0,3,0,23,0,0,0,0,0,0,61,
6,2143,נהריה,9100,29,54,0,619,475,2,473,7,0,4,0,0,0,20,0,0,0,0,0,0,0,0,95,210,0,0,0,1,0,112,0,0,0,0,0,0,24,
6,2145,נהריה,9100,31,60,0,615,422,1,421,16,2,2,1,0,0,34,0,0,0,0,0,0,0,1,12,244,0,0,0,1,0,77,0,0,0,0,0,0,31,
6,2146,נהריה,9100,32,18,0,532,347,2,345,12,2,1,0,0,0,16,0,0,0,0,0,0,0,0,8,186,1,0,0,2,0,49,0,0,0,0,0,0,68,
6,2148,נהריה,9100,34,60,0,573,330,6,324,8,1,6,0,0,0,4,0,0,0,0,0,1,0,0,55,168,0,0,0,0,0,49,0,0,0,0,1,0,31,
6,2150,נהריה,9100,36,22,0,685,427,6,421,7,4,0,0,0,0,14,0,0,0,0,0,0,0,0,95,230,1,0,0,1,0,55,0,0,0,0,0,0,14,
6,2151,נהריה,9100,37,22,0,696,400,4,396,5,5,3,0,0,0,8,0,0,0,1,0,0,0,0,113,170,1,0,0,3,0,48,1,0,0,0,0,0,38,
6,2153,נהריה,9100,38.2,36,0,649,408,3,405,26,4,1,0,0,0,16,0,0,0,0,0,0,0,0,37,156,1,0,0,0,0,139,0,0,0,0,0,0,25,
6,2155,נהריה,9100,38.4,36,0,649,428,2,426,14,3,2,2,0,0,15,0,0,0,0,0,0,0,0,32,186,0,0,0,2,0,147,0,1,1,0,0,0,21,
6,2156,נהריה,9100,38.5,36,0,649,379,5,374,14,0,1,0,0,0,21,0,0,0,0,0,0,0,0,67,144,0,0,0,0,0,116,0,0,1,0,0,0,10,
6,2157,נהריה,9100,38.6,36,0,647,378,3,375,22,0,1,0,0,0,7,0,0,0,0,0,0,0,0,61,144,0,0,0,3,1,127,0,0,1,0,0,0,8,
6,2158,נהריה,9100,42,65,0,664,423,3,420,13,2,0,0,0,0,18,0,0,0,0,0,0,0,0,37,204,1,0,0,1,0,124,0,0,1,0,0,0,19,
6,2159,נהריה,9100,43,62,0,724,423,7,416,12,0,0,0,0,0,25,0,0,0,0,0,0,0,0,19,203,0,0,0,2,0,135,0,0,1,0,0,1,18,
6,2161,נהריה,9100,46,73,0,769,412,1,411,17,3,2,0,0,0,7,0,0,0,0,0,0,0,0,35,196,0,0,0,1,0,133,0,0,0,0,0,0,17,
6,2163,נהריה,9100,50,74,0,639,446,1,445,15,2,3,0,0,0,27,0,0,0,0,0,0,0,0,59,212,0,0,0,2,0,97,1,0,0,0,0,0,27,
6,2164,נהריה,9100,51.1,45,0,592,375,1,374,14,0,8,0,0,0,14,1,0,0,1,1,0,0,0,39,205,0,0,0,1,0,72,0,0,0,1,0,0,17,
6,2165,נהריה,9100,51.2,45,0,592,373,1,372,13,2,15,0,0,0,7,0,0,0,0,0,0,0,0,59,147,0,0,0,0,0,116,0,1,0,0,0,0,12,
6,2167,נהריה,9100,51.4,45,0,592,419,3,416,13,2,5,0,0,0,11,0,2,0,0,0,0,0,0,103,142,1,0,0,0,0,120,1,0,1,0,0,0,15,
6,2170,נהריה,9100,57,57,0,583,373,0,373,18,4,1,0,0,0,20,0,0,0,0,0,0,0,0,40,153,0,0,0,1,0,121,1,0,0,0,0,0,14,
6,2171,נהריה,9100,58,44,0,651,403,1,402,15,3,5,0,0,0,16,0,0,0,0,0,0,0,0,46,179,0,0,0,0,0,103,1,0,0,0,0,0,34,
6,2173,נהריה,9100,62,44,0,624,400,3,397,12,3,1,0,0,0,10,0,0,0,0,0,0,0,0,40,205,1,0,0,0,0,95,0,0,0,0,0,0,30,
6,2177,נהריה,9100,70,74,0,602,371,6,365,11,2,2,0,0,0,15,0,0,0,0,0,0,0,1,54,152,0,0,0,1,0,116,0,0,1,0,0,0,10,
6,2178,נהריה,9100,72,47,0,442,297,1,296,12,0,2,1,0,0,10,0,0,0,0,0,0,0,0,27,123,0,0,0,0,0,115,0,0,0,0,0,0,6,
6,2179,נהריה,9100,73,33,0,497,293,2,291,14,1,1,0,0,0,8,0,0,0,0,0,0,0,0,28,103,0,0,1,2,0,120,0,0,1,0,0,0,12,
6,2184,נהריה,9100,78.3,2,0,619,371,3,368,26,2,2,0,0,0,9,0,0,0,0,0,0,0,0,49,144,1,0,0,1,0,117,0,0,0,0,0,1,16,
6,2186,נהריה,9100,78.5,2,0,619,384,3,381,13,1,2,0,0,0,11,0,0,0,0,0,0,0,0,42,177,0,0,0,1,0,109,0,0,0,1,0,0,24,
6,2188,נהריה,9100,79,48,0,502,349,0,349,14,0,3,1,0,0,23,0,0,0,0,0,0,0,0,17,163,0,0,0,0,0,117,0,0,0,0,0,0,11,
6,2191,נהריה,9100,82,40,0,416,263,3,260,4,1,2,0,0,0,5,0,0,0,0,0,0,0,0,29,155,0,0,0,0,0,29,0,0,0,0,0,0,35,
6,2195,נהריה,9100,83.4,43,0,638,418,1,417,8,0,9,0,0,0,20,0,0,0,0,0,0,0,0,39,213,1,0,0,4,0,104,0,0,0,0,0,0,19,
6,2197,נהריה,9100,83.6,43,0,638,402,3,399,15,3,2,0,0,0,17,0,0,0,0,0,0,0,0,47,181,0,0,0,0,0,114,0,0,0,0,0,0,20,
6,2198,נהריה,9100,84,55,0,687,484,0,484,8,1,4,1,0,0,9,0,0,0,0,0,0,0,0,101,242,0,0,0,1,0,90,0,0,0,0,0,0,27,
6,2200,נהריה,9100,86,71,0,596,412,2,410,11,0,0,2,0,0,5,0,0,0,0,0,0,0,0,88,199,1,0,0,1,0,84,0,0,0,0,0,0,19,
2,1032,נווה דניאל,3725,1,2,0,466,335,4,331,0,9,0,0,0,0,211,0,0,0,0,0,0,0,0,2,95,1,0,0,3,0,10,0,0,0,0,0,0,0,
2,1033,נווה דניאל,3725,2,2,0,545,439,2,437,0,10,0,0,0,0,252,0,0,0,0,0,0,0,0,0,151,0,0,0,8,1,12,0,0,0,0,0,0,3,
2,1034,נווה דניאל,3725,3,2,0,528,387,0,387,3,6,0,2,0,0,238,0,0,0,0,0,0,0,0,2,104,0,0,0,16,0,8,0,0,0,0,0,2,6,
4,1447,נטור,4014,1,1,0,250,188,2,186,13,0,2,0,0,0,61,0,0,0,0,0,0,0,0,1,49,0,0,0,4,0,53,1,0,0,0,0,0,2,
5,1495,ניין,523,1,1,0,719,491,2,489,122,0,360,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,1,0,0,
5,1496,ניין,523,2,1,0,626,390,2,388,88,0,272,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,21,0,0,1,0,0,1,0,
17,9195,ניצן ב,1419,1,3,0,293,198,1,197,2,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,120,1,5,0,0,0,14,0,0,0,0,0,0,22,
17,9196,ניצן ב,1419,3,3,0,290,222,2,220,2,4,0,1,0,0,45,0,0,0,0,0,0,0,0,0,139,0,0,0,6,0,8,0,0,0,0,0,0,15,
17,9199,ניר חן,11,1,1,0,404,271,0,271,29,0,1,1,0,0,15,0,0,0,0,0,0,0,0,18,84,0,0,0,1,0,114,1,0,0,0,0,0,7,
5,1615,ניר יפה,165,1,1,0,423,326,1,325,18,0,0,0,0,0,8,0,0,0,0,0,0,0,1,3,150,0,0,0,1,0,124,0,0,0,0,0,0,20,
18,9408,ניר משה,2047,1,2,0,417,292,2,290,49,2,0,1,0,0,13,0,0,0,0,0,0,0,0,6,84,0,0,0,0,0,126,0,0,0,0,0,0,9,
13,6336,נס ציונה,7200,6,2,0,687,517,3,514,42,6,0,1,0,0,17,0,0,0,0,0,0,0,0,17,177,0,0,0,3,0,230,0,0,0,0,0,0,21,
13,6341,נס ציונה,7200,11,2,0,712,496,0,496,67,3,3,0,0,0,13,0,0,0,0,0,0,0,0,15,114,0,0,0,2,0,263,0,0,0,0,0,0,16,
13,6348,נס ציונה,7200,18,1,0,614,364,6,358,23,0,0,0,0,0,8,0,0,0,0,0,0,0,0,24,153,0,1,0,1,0,132,1,0,0,1,0,0,14,
13,6349,נס ציונה,7200,19,11,0,495,378,0,378,27,0,2,0,0,0,18,0,0,0,0,0,0,0,0,12,114,0,0,0,1,0,189,0,0,0,0,0,0,15,
13,6363,נס ציונה,7200,33,20,0,497,364,1,363,14,3,0,0,0,0,13,0,0,0,0,0,0,0,0,6,170,0,0,0,1,0,137,0,0,0,0,0,0,19,
13,6365,נס ציונה,7200,35,16,0,527,467,1,466,23,1,1,0,0,0,12,0,0,0,0,0,0,0,0,22,121,0,0,0,0,0,280,0,0,0,0,0,0,6,
13,6367,נס ציונה,7200,37,16,0,679,548,3,545,65,0,2,0,0,1,13,0,0,0,0,0,0,0,0,11,150,0,0,0,0,0,289,0,0,0,0,0,0,14,
5,1801,נצרת,7300,14,19,0,522,269,1,268,3,0,251,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,4,0,1,1,0,0,0,2,
5,1802,נצרת,7300,15,11,0,590,371,0,371,1,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,
5,1811,נצרת,7300,17,19,0,661,345,4,341,3,0,324,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,8,0,1,0,0,0,1,0,
5,1812,נצרת,7300,18,16,0,605,330,0,330,1,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,
5,1816,נצרת,7300,24,7,0,635,379,4,375,6,0,354,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,7,0,1,0,0,0,0,1,
5,1817,נצרת,7300,27,41,0,757,435,7,428,0,0,412,0,0,0,0,0,0,2,0,1,0,0,0,0,6,0,1,0,0,0,4,0,0,0,0,0,2,0,
5,1818,נצרת,7300,29,21,0,592,363,0,363,2,0,331,0,0,0,0,0,0,0,0,0,0,0,1,2,11,0,0,0,0,0,16,0,0,0,0,0,0,0,
5,1829,נצרת,7300,40,11,0,658,399,2,397,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,
5,1830,נצרת,7300,41,11,0,652,351,2,349,1,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,
5,1831,נצרת,7300,42,11,0,782,393,3,390,0,0,382,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,
5,1832,נצרת,7300,43,11,0,609,292,1,291,2,0,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
5,1837,נצרת,7300,48,44,0,722,395,1,394,2,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,
5,1838,נצרת,7300,49,11,0,704,447,0,447,0,0,442,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,
5,1839,נצרת,7300,50,6,0,750,407,2,405,3,0,388,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,1,0,0,0,
5,1840,נצרת,7300,51,41,0,728,433,2,431,7,0,407,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,11,0,0,0,0,1,0,2,
5,1841,נצרת,7300,52,45,0,771,469,5,464,2,0,441,0,0,0,0,0,0,1,0,0,0,0,0,2,8,0,0,0,2,0,7,0,0,1,0,0,0,0,
5,1842,נצרת,7300,53,6,0,639,370,1,369,8,0,346,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,0,0,
5,1843,נצרת,7300,54,21,0,700,376,2,374,4,0,349,0,0,0,2,0,0,1,0,0,0,1,0,0,6,0,0,0,1,0,10,0,0,0,0,0,0,0,
5,1845,נצרת,7300,56,27,0,780,469,2,467,8,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,8,0,0,0,0,0,1,0,
5,1857,נצרת,7300,70,45,0,756,458,1,457,4,0,434,0,0,0,0,0,0,2,0,0,0,0,0,7,2,0,0,0,0,0,6,0,0,0,0,0,0,2,
5,1858,נצרת,7300,71,19,0,746,433,0,433,6,0,398,0,0,0,0,0,1,0,1,1,0,0,0,3,9,0,0,0,0,0,12,0,0,0,0,0,1,1,
5,1859,נצרת,7300,72,6,0,735,439,1,438,1,0,418,0,0,0,0,1,0,1,0,0,0,0,0,4,8,0,0,0,0,0,4,0,1,0,0,0,0,0,
5,1860,נצרת,7300,73,27,0,732,401,2,399,2,0,379,0,0,0,2,0,0,0,1,0,1,0,0,1,7,0,1,0,0,1,2,0,0,0,1,0,1,0,
5,1861,נצרת,7300,74,38,0,552,358,4,354,6,1,329,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,1,6,0,0,0,0,0,0,0,
5,1862,נצרת,7300,75,11,0,601,319,1,318,2,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,3,
5,1864,נצרת,7300,81,44,0,707,464,3,461,10,0,429,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,9,0,0,0,0,0,1,0,
