סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס,
13,5959,ראשון לציון,8300,24,76,0,672,356,0,356,16,2,0,0,0,0,8,0,0,0,0,0,0,0,0,63,144,0,0,0,1,0,111,0,0,0,0,0,0,11,
13,5968,ראשון לציון,8300,76,12,0,534,306,6,300,21,1,1,0,0,0,3,0,0,0,0,0,0,0,0,46,85,0,0,0,0,0,139,0,0,0,0,0,0,4,
13,5969,ראשון לציון,8300,77,105,0,565,340,0,340,16,5,0,0,0,0,7,0,0,0,0,0,0,0,0,43,124,0,0,0,0,0,136,0,0,0,0,0,0,9,
13,5978,ראשון לציון,8300,88,5,0,482,312,1,311,20,0,1,0,0,0,14,0,0,0,0,0,0,0,0,26,89,0,0,0,0,0,152,0,0,0,0,0,1,8,
13,5979,ראשון לציון,8300,89,5,0,593,373,0,373,14,0,0,1,0,0,12,0,0,0,0,0,0,0,0,41,106,0,0,0,0,0,189,0,0,0,0,0,0,10,
13,5981,ראשון לציון,8300,93,76,0,605,340,3,337,18,2,1,2,0,0,16,0,0,0,0,0,0,0,0,53,73,0,0,0,1,0,154,0,2,0,0,0,0,15,
13,5998,ראשון לציון,8300,203,23,0,692,297,1,296,18,1,0,0,0,0,6,0,0,0,0,0,0,0,0,46,97,0,0,0,0,0,123,0,0,0,0,0,0,5,
13,6064,ראשון לציון,8300,187,27,0,518,391,0,391,18,1,0,0,0,0,17,0,0,0,0,0,0,0,0,16,161,0,0,0,0,0,148,0,0,1,0,0,0,29,
13,6079,ראשון לציון,8300,230,40,0,584,368,1,367,7,2,0,1,0,0,5,0,0,0,0,0,0,0,0,21,225,0,0,0,0,0,55,0,0,0,0,0,1,50,
13,6083,ראשון לציון,8300,241.2,53,0,593,400,0,400,11,3,0,1,0,0,5,0,0,0,0,0,0,0,0,28,216,0,0,0,2,0,105,0,0,1,0,0,0,28,
13,6088,ראשון לציון,8300,243,125,0,575,391,1,390,14,2,0,0,0,0,14,0,0,0,0,0,0,0,0,48,174,0,0,0,0,0,116,0,0,1,0,0,0,21,
13,6164,רחובות,8400,43,26,0,651,435,3,432,45,4,4,0,0,0,54,0,0,0,0,0,0,0,0,42,104,2,0,0,3,0,172,0,0,0,0,0,0,2,
13,6260,רחובות,8400,16,44,0,666,437,2,435,41,5,0,0,0,0,20,0,0,0,0,0,0,0,1,45,150,0,1,0,1,0,158,0,1,0,0,0,0,12,
13,6271,רחובות,8400,24.5,17,0,669,437,3,434,37,2,2,0,0,0,19,0,0,0,0,0,0,0,1,56,116,0,0,0,1,0,190,0,1,0,0,0,0,9,
13,6273,רחובות,8400,24.7,17,0,669,359,0,359,45,2,0,0,0,0,11,0,0,0,0,0,0,0,0,46,90,0,0,0,0,0,154,0,1,0,0,0,0,10,
13,6276,רחובות,8400,27,9,0,617,388,1,387,51,1,5,0,0,0,9,0,0,0,0,0,0,0,0,14,117,1,0,0,2,0,170,0,0,0,0,0,0,17,
13,6280,רחובות,8400,32,3,1,479,330,2,328,7,2,1,0,0,0,12,0,0,0,0,0,0,0,0,35,147,0,0,0,2,0,98,0,0,0,0,0,0,24,
13,6285,רחובות,8400,69,24,0,626,446,3,443,33,3,0,0,0,0,17,0,0,0,0,0,0,0,0,8,236,0,0,0,3,0,108,2,0,0,0,0,0,33,
12,5340,רמלה,8500,14.3,23,0,580,342,4,338,14,2,42,0,0,0,9,0,0,0,0,0,0,0,0,8,179,0,0,0,1,0,47,0,0,0,0,0,0,36,
12,5389,רמלה,8500,63,5,0,466,255,5,250,4,2,0,0,0,0,4,0,0,0,0,0,0,0,0,9,163,0,0,0,0,0,20,0,0,0,0,0,0,48,
2,1118,תומר,3558,1,1,0,246,189,0,189,15,1,0,0,0,0,14,0,0,0,0,0,0,0,0,5,66,0,0,0,3,0,85,0,0,0,0,0,0,0,
5,1572,אביטל,2052,1,1,0,417,330,0,330,4,10,0,0,0,0,15,0,0,0,0,0,0,0,1,4,240,0,0,0,4,0,29,0,0,0,0,0,0,23,
5,1487,אחוזת ברק,1330,2,2,0,703,550,1,549,26,2,0,0,0,0,18,0,0,0,0,0,0,0,0,33,240,0,0,0,2,0,216,0,0,0,0,0,0,12,
5,1488,אחוזת ברק,1330,3,2,0,511,384,1,383,36,0,0,2,0,0,17,0,0,0,0,0,0,0,0,23,140,0,0,0,0,0,155,0,0,0,0,0,0,10,
18,9898,אטרש שבט,965,2,1,0,568,183,1,182,1,0,172,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,1,
4,1427,אליעד,4002,1,1,0,307,222,3,219,26,1,1,0,0,0,16,0,0,0,0,0,0,0,0,14,33,1,0,0,2,0,122,0,0,0,0,0,0,3,
2,967,אספר,3754,1,1,0,376,282,1,281,0,146,0,0,0,0,77,0,0,0,0,0,0,0,0,0,21,0,0,0,10,0,0,0,0,0,0,0,0,27,
4,1372,אפיקים,176,1,1,0,490,331,0,331,98,0,3,0,0,0,4,0,0,0,0,1,0,1,0,4,18,0,0,0,0,0,200,0,0,0,0,0,0,2,
2,975,אפרת,3650,8,8,0,465,379,0,379,1,10,0,0,0,0,213,0,0,0,0,0,0,0,0,1,118,0,0,0,10,0,12,1,0,0,0,0,0,13,
18,10071,אשכולות,3722,1,1,0,338,250,0,250,12,1,0,1,0,0,18,0,0,0,0,0,0,0,0,13,125,1,0,0,0,0,77,0,0,0,0,0,0,2,
9,3807,באקה אלגרביה,6000,5,12,0,691,413,5,408,1,0,398,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1,
9,3809,באקה אלגרביה,6000,7,13,0,657,392,1,391,0,0,388,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
9,3826,באקה אלגרביה,6000,24,4,0,633,402,1,401,7,0,387,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,
5,2076,בועיינהנוגידאת,482,5,5,0,719,431,1,430,10,0,381,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,27,0,0,0,0,1,0,1,
5,1634,בית שאן,9200,5,4,0,650,439,3,436,9,5,0,0,0,0,25,0,0,0,1,0,0,0,0,9,272,0,0,0,4,0,25,0,0,1,0,0,0,85,
2,871,בית שמש,2610,39,11,0,565,429,3,426,0,400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,
2,885,בית שמש,2610,56.2,28,0,686,343,0,343,0,322,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,
2,908,בית שמש,2610,79,30,0,652,477,5,472,0,298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,2,0,0,0,0,0,0,164,
2,1016,ביתר עילית,3780,37,19,0,513,397,2,395,0,244,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,128,
15,7272,בני ברק,6100,7,2,0,520,370,6,364,4,110,0,0,0,0,3,0,0,0,0,0,0,0,0,4,64,0,0,0,4,0,13,0,0,0,2,0,1,159,
15,7330,בני ברק,6100,69,45,0,534,450,5,445,1,295,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,131,
15,7345,בני ברק,6100,85,71,0,613,487,2,485,0,310,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23,0,0,0,2,0,0,0,0,0,0,0,0,147,
9,3835,גת,628,2,5,0,637,373,1,372,9,0,359,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,
2,686,גבעון החדשה,3644,2,1,0,526,353,2,351,7,3,4,2,1,0,28,0,0,0,0,0,0,0,0,17,175,0,0,1,1,0,101,1,0,0,0,0,1,9,
5,2016,גבעת עוז,703,1,2,0,401,257,1,256,73,0,1,1,0,0,10,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,147,0,0,0,0,0,0,2,
15,7470,גבעתיים,6300,39,1,0,601,466,0,466,53,3,0,0,0,0,19,0,0,0,0,0,0,1,0,7,109,0,0,0,0,0,271,0,0,0,0,0,0,3,
15,7485,גבעתיים,6300,56,3,0,679,463,2,461,54,2,6,3,0,0,16,0,0,0,0,0,0,0,0,14,99,0,0,0,0,0,256,0,0,0,0,0,0,11,
15,7499,גבעתיים,6300,84.2,9,0,283,219,2,217,55,1,3,0,0,0,6,0,0,0,0,0,0,0,0,4,34,0,0,0,0,0,113,0,0,1,0,0,0,0,
15,7517,גליל ים,346,1,1,1,352,275,0,275,77,0,7,0,0,0,3,0,0,0,0,0,0,0,0,4,10,0,0,0,1,0,165,0,0,0,0,0,0,8,
4,1378,דגניה א,62,1,1,0,512,341,1,340,96,0,0,1,0,0,2,0,0,0,0,0,0,0,0,8,22,0,0,0,0,0,210,0,0,0,0,0,0,1,
5,1491,דחי,475,1,1,0,511,292,4,288,3,0,276,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,1,
5,1593,חבר,1110,1,1,0,362,259,0,259,8,1,0,0,0,0,7,0,0,0,0,0,0,0,0,14,147,1,0,0,3,0,59,1,0,0,0,0,0,18,
18,9926,חורה,1303,8,8,0,512,338,4,334,3,0,314,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,12,0,0,0,1,0,0,0,
3,1201,חצור הגלילית,2034,6,10,0,579,381,0,381,6,2,0,0,0,0,18,0,0,0,0,0,0,0,0,9,230,0,0,0,2,0,26,0,0,0,0,0,0,88,
4,1320,טבריה,6700,10,31,0,711,474,2,472,4,1,0,0,0,0,11,1,0,0,0,0,0,0,0,28,333,0,0,0,4,0,72,0,0,0,0,0,0,18,
4,1330,טבריה,6700,20,38,0,433,207,1,206,2,13,1,0,0,0,1,0,0,0,0,0,0,0,0,4,130,0,0,0,0,0,11,0,0,0,0,0,0,44,
4,1331,טבריה,6700,21,5,0,540,327,2,325,9,4,2,0,0,0,17,0,0,0,0,0,0,0,0,24,204,0,0,0,3,1,32,0,0,0,0,0,0,29,
4,1332,טבריה,6700,22,5,0,746,463,3,460,12,7,0,1,0,0,13,0,0,0,0,0,0,0,0,82,253,0,0,0,2,0,62,0,0,0,0,0,1,27,
4,1335,טבריה,6700,25,28,0,493,321,0,321,7,7,0,0,0,0,10,0,0,0,0,0,0,0,0,40,202,0,0,0,4,0,36,0,0,0,0,0,1,14,
4,1338,טבריה,6700,28,4,0,389,184,0,184,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,48,84,0,0,0,3,0,21,0,0,0,0,0,0,24,
4,1339,טבריה,6700,29,33,0,509,272,2,270,5,6,0,1,0,0,4,0,0,0,0,0,0,1,0,69,116,0,0,0,3,0,37,0,0,0,0,0,1,27,
4,1340,טבריה,6700,30,1,0,761,452,2,450,4,56,0,0,0,0,10,0,0,0,0,0,0,0,0,12,255,0,0,0,1,0,56,0,0,0,0,0,0,56,
4,1346,טבריה,6700,36,11,0,557,400,1,399,4,135,0,0,0,0,6,0,0,0,0,0,0,0,0,7,120,0,0,0,4,0,11,0,0,0,0,0,0,112,
4,1350,טבריה,6700,38.3,25,0,613,383,1,382,9,2,1,0,0,0,19,0,0,0,0,0,0,0,0,33,226,0,0,0,3,0,64,0,0,0,0,0,1,24,
4,1356,טבריה,6700,44,11,0,569,371,1,370,4,25,0,0,0,0,6,0,0,0,0,0,0,0,0,15,176,1,0,1,2,0,18,0,0,0,0,0,0,122,
4,1357,טבריה,6700,45,8,0,494,305,0,305,3,20,0,0,0,0,5,0,0,0,0,0,0,0,0,16,174,0,0,0,2,0,14,1,0,1,0,0,0,69,
4,1359,טבריה,6700,48,8,0,580,367,3,364,5,17,1,0,0,0,5,0,0,0,0,0,0,0,0,11,213,0,0,0,3,0,14,1,0,0,0,0,0,94,
4,1364,טבריה,6700,53.1,34,0,567,392,1,391,5,7,0,0,0,0,11,0,0,0,0,0,0,0,0,15,248,0,0,1,3,0,51,0,0,0,0,0,0,50,
4,1367,טבריה,6700,55,33,0,365,179,1,178,3,0,1,0,0,0,2,1,0,0,0,0,0,0,0,67,65,0,0,0,2,0,19,0,0,0,0,0,0,18,
4,1369,טבריה,6700,57,45,0,202,176,0,176,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,54,
3,1213,טובאזנגריה,962,6,3,0,703,367,2,365,2,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,26,0,0,0,2,1,0,2,
5,2103,טורעאן,498,9,2,0,763,497,0,497,4,0,476,1,0,0,0,0,1,1,2,0,0,0,0,3,5,0,0,0,1,0,3,0,0,0,0,0,0,0,
4,1382,יבנאל,46,2,4,0,668,453,2,451,12,28,0,0,0,0,16,0,0,0,0,0,0,0,0,8,111,0,0,0,11,0,112,0,0,0,0,0,0,153,
13,6521,יבנה,2660,15,4,0,420,315,2,313,29,1,0,0,0,0,14,0,0,0,0,0,0,0,0,2,45,0,0,0,0,0,220,0,0,0,0,0,0,2,
13,6556,יבנה,2660,51,20,0,555,450,1,449,10,3,0,0,0,0,14,0,0,0,0,0,0,0,0,13,188,1,0,0,0,0,196,0,0,1,0,0,0,23,
11,5304,יהודמונוסון,9400,16,1,0,321,208,1,207,6,1,0,0,0,0,4,0,0,0,0,0,0,0,0,3,126,0,0,0,1,0,32,0,0,0,0,0,0,34,
3,1133,יראון,623,1,1,0,369,220,1,219,68,0,3,0,0,0,4,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,130,0,0,0,0,0,0,0,
4,1439,כנף,4028,1,1,0,323,226,0,226,22,0,0,2,0,0,20,0,0,0,0,0,0,0,0,10,31,0,0,0,0,0,141,0,0,0,0,0,0,0,
4,1385,כנרת מושבה,63,1,1,0,527,380,3,377,33,3,3,0,0,0,13,0,0,0,0,0,0,0,0,3,120,0,0,0,0,0,200,0,0,0,0,0,0,2,
5,2110,כעביהטבאשחגאגרה,978,3,2,0,518,265,1,264,8,0,251,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,
2,1062,כפר אדומים,3638,4,5,0,493,377,3,374,26,5,0,1,0,0,136,0,0,0,0,0,0,1,0,2,104,5,0,0,0,0,93,0,0,0,0,0,0,1,
4,1408,כפר זיתים,786,1,1,0,474,356,0,356,3,6,0,1,0,0,24,0,0,0,0,0,0,1,0,0,248,0,0,0,2,0,38,0,0,0,0,0,1,32,
17,9169,כפר מנחם,274,1,1,0,428,314,2,312,81,1,1,0,0,0,7,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,197,0,0,0,0,0,0,1,
5,1494,כפר מצר,512,3,1,0,631,370,2,368,10,1,333,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,14,0,0,0,0,0,1,5,
12,5715,כרמי יוסף,1264,1,4,0,469,379,0,379,53,3,1,1,0,0,9,0,0,0,0,0,0,0,0,11,52,0,0,0,0,0,248,0,0,0,0,0,0,1,
4,1416,לביא,585,1,1,0,535,382,2,380,13,3,0,0,0,0,204,0,0,0,0,0,0,0,0,2,90,2,0,0,1,0,53,0,0,0,0,1,0,11,
9,3862,מאור,2055,2,1,0,442,335,1,334,37,2,1,0,0,0,22,0,0,0,0,0,0,0,0,4,100,1,0,0,3,0,154,0,0,0,0,0,0,10,
5,1895,מגדל העמק,874,11,29,0,560,294,3,291,1,3,1,1,0,0,8,0,0,0,0,0,0,0,0,45,142,0,0,0,0,0,23,0,0,0,0,0,0,67,
5,1600,מגן שאול,1155,1,1,0,386,315,0,315,11,1,0,0,0,0,14,0,0,0,0,0,0,0,0,9,189,1,0,0,2,0,78,0,0,0,0,0,0,10,
12,5792,מודיעין עילית,3797,38.6,24,0,603,507,3,504,0,444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,1,0,0,0,0,0,52,
5,1601,מולדת,269,1,3,0,371,277,0,277,44,2,0,0,0,0,8,0,0,0,0,0,0,0,0,9,24,0,0,0,1,0,188,0,0,0,0,0,0,1,
5,1607,מיטב,2054,1,1,0,373,289,1,288,3,1,0,0,0,0,30,0,0,0,0,0,0,0,0,3,195,0,0,0,1,0,41,0,1,0,0,0,0,13,
2,1075,מעלה אדומים,3616,13,4,0,543,346,1,345,7,11,0,0,0,0,22,0,0,0,0,0,0,0,0,28,183,0,0,0,2,2,41,0,0,0,0,1,0,48,
2,795,מעלה החמישה,286,1,1,0,592,413,0,413,123,0,3,1,0,0,9,0,0,0,0,0,0,1,1,4,21,2,0,0,0,0,247,1,0,0,0,0,0,0,
2,1030,מעלה עמוס,3653,1,1,0,364,279,0,279,1,151,0,0,0,0,58,0,0,0,0,0,0,0,0,0,28,0,0,0,8,0,2,0,0,0,0,0,0,31,
18,10104,משמר הנגב,395,1,1,0,429,287,1,286,90,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,35,0,0,0,1,1,145,0,0,0,0,1,0,0,
4,1447,נטור,4014,1,1,0,250,188,2,186,13,0,2,0,0,0,61,0,0,0,0,0,0,0,0,1,49,0,0,0,4,0,53,1,0,0,0,0,0,2,
17,9195,ניצן ב,1419,1,3,0,293,198,1,197,2,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,120,1,5,0,0,0,14,0,0,0,0,0,0,22,
5,1615,ניר יפה,165,1,1,0,423,326,1,325,18,0,0,0,0,0,8,0,0,0,0,0,0,0,1,3,150,0,0,0,1,0,124,0,0,0,0,0,0,20,
13,6365,נס ציונה,7200,35,16,0,527,467,1,466,23,1,1,0,0,0,12,0,0,0,0,0,0,0,0,22,121,0,0,0,0,0,280,0,0,0,0,0,0,6,
5,1801,נצרת,7300,14,19,0,522,269,1,268,3,0,251,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,4,0,1,1,0,0,0,2,
5,1829,נצרת,7300,40,11,0,658,399,2,397,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,
17,9202,נתיב העשרה,1242,1,1,0,686,524,0,524,51,1,2,2,0,0,45,0,0,0,0,0,0,0,0,13,117,0,0,0,1,0,287,0,0,0,0,0,0,5,
18,9442,נתיבות,246,31,10,0,724,466,6,460,2,4,0,0,0,0,14,0,0,0,0,0,0,0,0,164,194,0,0,0,2,0,27,0,1,1,1,0,0,50,
18,10114,עומר,666,7,4,0,617,493,3,490,74,0,4,1,0,0,14,0,0,0,0,0,0,0,0,10,151,0,0,0,0,0,233,0,0,0,0,0,0,3,
5,1502,עפולה,7700,4,28,0,599,343,3,340,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,147,109,1,0,0,0,0,66,0,0,0,0,0,0,9,
5,1536,עפולה,7700,38,22,0,652,394,0,394,12,4,0,0,0,0,10,0,0,0,0,0,0,0,0,24,238,0,0,0,10,0,50,0,0,0,0,0,0,46,
5,1543,עפולה,7700,46,27,0,663,383,7,376,6,69,1,0,0,0,8,0,0,0,0,0,0,0,0,67,162,0,0,0,4,0,28,0,0,0,0,0,0,31,
5,1545,עפולה,7700,48,4,0,714,357,0,357,6,4,0,0,0,0,1,1,0,0,0,0,0,0,1,106,145,0,0,0,4,0,67,0,0,4,0,0,0,18,
5,1546,עפולה,7700,50,1,0,689,445,1,444,15,2,1,0,0,0,28,0,0,0,0,0,0,0,0,43,236,1,1,0,3,0,57,0,0,0,0,0,0,57,
5,1560,עפולה,7700,64,29,0,560,381,1,380,8,3,3,0,0,0,14,0,0,0,0,0,0,0,0,30,201,0,0,0,0,0,114,0,0,0,0,0,0,7,
5,1564,עפולה,7700,68,31,0,722,440,2,438,14,3,2,0,0,0,19,0,0,0,0,0,0,0,0,51,209,2,0,0,2,0,114,0,0,0,0,0,0,22,
18,9328,ערד,2560,9,20,0,705,391,5,386,7,188,4,0,0,0,5,0,0,0,0,0,0,0,0,74,52,1,0,0,0,1,46,0,0,0,0,0,0,8,
9,3799,פוריידיס,537,11,8,0,776,457,7,450,8,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,1,2,
2,732,פסגות,3659,2,2,0,500,417,0,417,0,31,0,0,0,0,280,0,0,0,0,0,0,0,0,0,92,0,0,0,4,0,3,1,0,0,0,0,0,6,
19,10435,צופית,198,1,1,0,436,328,0,328,60,2,4,0,0,0,5,0,0,0,0,0,0,0,0,8,31,0,0,0,0,0,217,0,0,0,0,0,0,1,
3,1147,צפת,8000,1,26,0,490,346,0,346,6,95,0,0,0,0,42,0,1,0,0,0,0,0,0,4,128,0,0,0,4,0,8,0,0,0,0,0,0,58,
3,1148,צפת,8000,2.1,2,0,604,393,3,390,2,61,0,0,0,0,25,0,0,0,0,0,0,0,0,5,211,0,0,0,10,0,11,0,0,0,0,0,0,65,
3,1151,צפת,8000,2.4,2,0,604,418,0,418,2,90,0,0,0,0,30,0,0,0,0,0,0,0,1,7,193,0,1,0,11,0,21,0,0,0,0,0,2,60,
3,1156,צפת,8000,9,23,0,494,276,2,274,5,24,0,0,0,0,36,0,0,0,0,0,0,0,0,8,116,0,0,0,8,0,32,0,0,0,0,0,0,45,
3,1158,צפת,8000,10.2,14,0,582,388,2,386,4,9,1,0,0,0,17,0,0,0,0,0,0,0,0,29,241,0,0,0,5,0,42,0,0,1,0,0,0,37,
3,1165,צפת,8000,16,3,0,611,296,2,294,2,149,1,0,0,0,27,0,0,0,0,0,0,0,0,4,44,0,0,0,6,0,4,0,0,0,0,0,0,57,
3,1167,צפת,8000,18,17,0,434,241,0,241,2,21,0,0,0,0,6,0,0,0,0,0,0,0,0,7,80,1,0,0,4,0,2,0,0,0,0,0,0,118,
3,1177,צפת,8000,29,19,0,608,352,4,348,1,90,0,0,0,0,10,0,0,0,0,0,0,0,0,16,91,1,0,0,7,0,12,0,0,0,0,0,0,120,
3,1186,צפת,8000,45,19,0,438,288,4,284,1,92,0,0,0,0,26,0,0,0,0,0,1,0,0,10,75,0,0,0,3,0,16,0,0,0,0,0,0,60,
13,6484,קדרון,615,2,1,0,538,411,1,410,42,1,1,2,0,0,2,0,0,0,0,0,0,0,0,10,52,0,0,0,1,0,295,1,0,0,0,0,1,2,
3,1305,קצרין,4100,7,4,0,568,278,0,278,7,1,0,0,0,0,17,0,0,0,0,3,0,0,0,66,108,0,0,0,5,0,60,0,0,0,0,0,1,10,
8,3665,קרית מוצקין,8200,29,6,0,547,355,4,351,19,2,0,0,0,0,9,1,0,0,0,0,0,0,0,39,151,0,0,0,0,0,120,1,0,0,0,0,0,9,
11,4904,ראש העין,2640,950.2,75,0,403,312,1,311,13,4,0,1,0,0,11,0,0,0,0,0,0,1,1,9,106,0,0,0,2,0,147,0,0,0,0,1,0,15,
3,1227,ראש פינה,26,4,1,0,624,449,0,449,70,8,4,2,0,0,27,0,0,0,0,0,0,0,0,17,133,2,0,0,1,0,168,0,0,0,0,0,0,17,
15,7685,רמת גן,8600,29,18,0,656,308,2,306,28,3,7,2,0,0,8,0,0,0,0,0,0,0,0,34,88,0,0,0,0,0,124,0,0,0,0,0,1,11,
15,7724,רמת גן,8600,82,1,0,683,357,0,357,36,1,5,0,0,0,8,0,0,0,0,1,0,0,0,27,97,1,0,0,0,0,173,0,0,0,1,0,0,7,
15,7804,רמת גן,8600,203,3,0,600,384,0,384,24,2,3,1,0,0,12,0,0,0,0,0,0,0,0,29,135,0,0,0,3,0,149,0,0,0,0,0,0,26,
15,7912,רמת השרון,2650,54,8,0,700,493,2,491,56,7,1,0,0,0,12,0,0,0,0,1,0,0,1,9,84,0,1,0,2,0,313,0,0,0,0,0,0,4,
19,10554,רעננה,8700,31,20,0,548,375,1,374,11,20,0,0,0,0,77,0,0,0,0,0,0,0,0,4,110,1,0,0,0,0,120,0,0,0,0,0,0,31,
17,9112,שדרות,1031,32,22,0,603,446,0,446,16,10,0,0,0,0,74,0,0,0,0,0,0,0,0,38,219,0,0,0,0,0,42,0,0,0,0,0,0,47,
4,1395,שער הגולן,264,1,1,0,490,365,0,365,106,0,2,0,0,0,4,0,0,0,0,0,0,0,0,3,21,0,1,0,1,1,225,0,0,0,0,0,0,1,
5,2012,שריד,126,2,1,0,370,256,0,256,69,2,1,1,0,0,2,0,0,0,0,0,0,0,0,3,13,1,0,0,0,0,163,0,0,0,0,0,0,1,
14,6821,תל אביב  יפו,5000,223,4,0,497,361,0,361,49,13,6,0,0,0,27,0,0,0,0,0,0,0,0,8,42,0,0,0,0,0,209,0,0,0,0,0,0,7,
14,7256,תל אביב  יפו,5000,916.4,113,0,633,329,3,326,51,1,107,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,136,0,0,0,0,0,0,4,
5,1689,תל יוסף,84,1,1,0,370,277,0,277,66,0,3,0,0,0,9,0,0,0,0,0,0,0,0,7,9,0,1,0,0,0,180,0,0,0,0,0,0,2,
