סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
9,3721,בית חנניה,800,1,1,1,616,476,0,476,29,1,3,0,0,0,2,8,0,1,0,0,0,0,0,5,21,53,42,0,0,0,307,0,0,0,0,0,0,0,0,4
12,5638,בית עוזיאל,301,1,1,0,466,337,1,336,15,0,0,0,0,0,32,24,1,0,0,0,0,0,0,11,7,137,6,0,0,0,87,0,0,0,0,0,0,0,0,16
5,1624,בית שאן,9200,3,21,0,762,538,4,534,20,4,1,1,0,0,0,15,0,1,0,0,1,0,0,17,0,255,2,0,0,0,29,0,0,0,0,0,0,0,0,188
5,1643,בית שאן,9200,22,1,0,549,408,2,406,22,4,0,0,0,0,0,23,0,0,0,0,0,0,0,19,9,238,1,0,0,0,40,0,0,0,0,0,0,0,0,50
2,870,בית שמש,2610,43,4,0,647,407,6,401,10,56,1,0,0,0,0,8,0,0,0,0,0,0,0,7,49,141,3,1,0,0,27,0,0,1,2,0,0,0,0,95
2,878,בית שמש,2610,53,37,0,637,487,2,485,1,258,0,1,0,0,0,22,0,0,0,0,0,0,0,20,0,53,0,1,0,0,3,0,0,0,0,0,0,0,0,126
2,907,בית שמש,2610,83,22,0,591,375,4,371,0,231,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,130
2,919,בית שמש,2610,91,6,0,666,385,5,380,15,9,0,0,0,0,0,16,0,2,0,0,0,0,1,12,16,178,7,0,0,0,43,0,1,0,0,0,1,0,0,79
15,7220,בני ברק,6100,12,1,0,688,591,4,587,6,88,0,0,0,0,0,17,0,0,0,0,0,0,0,18,1,49,0,0,0,0,10,0,0,0,0,0,0,0,0,398
15,7231,בני ברק,6100,28,81,1,582,395,6,389,3,125,0,0,0,0,0,6,0,0,0,0,0,0,0,13,27,81,1,0,0,0,23,0,1,0,0,0,0,0,0,109
15,7234,בני ברק,6100,33,61,0,625,487,1,486,1,231,0,0,0,0,0,11,0,0,0,0,0,0,0,7,1,26,0,0,0,0,10,0,0,0,0,1,0,0,0,198
15,7246,בני ברק,6100,45,4,0,581,479,6,473,1,353,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,108
15,7303,בני ברק,6100,104,52,0,764,642,3,639,3,377,0,0,0,0,0,45,0,1,0,0,0,0,0,31,0,51,1,0,0,0,12,0,0,0,0,0,0,0,0,118
15,7316,בני ברק,6100,117,26,0,644,461,8,453,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
15,7331,בני ברק,6100,130,52,0,701,552,1,551,1,343,0,0,0,0,0,31,0,0,0,0,0,0,0,7,5,40,3,0,0,0,10,0,0,0,0,0,0,0,0,111
9,4028,בנימינה-גבעת עדה,9800,4,2,0,538,405,1,404,36,0,8,0,0,0,0,17,0,0,0,0,0,0,0,1,18,44,44,0,0,0,234,0,0,0,0,0,0,0,1,1
10,4708,גבעת חיים (איחוד),2018,2,1,0,482,377,1,376,61,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5,7,85,0,0,0,214,0,0,0,0,1,0,0,0,0
2,749,גבעת יערים,787,1,1,0,557,425,0,425,23,7,0,0,0,0,74,36,0,0,0,0,0,0,0,13,4,103,48,0,0,0,87,0,1,0,1,0,0,0,1,27
15,7442,גבעתיים,6300,87,5,0,619,391,2,389,30,9,3,0,0,0,0,10,0,0,0,0,0,0,0,8,11,113,33,0,0,0,156,0,1,0,0,0,0,0,0,15
15,7443,גבעתיים,6300,88,5,0,570,410,2,408,34,2,2,0,0,0,0,16,0,1,0,0,0,0,0,7,15,75,55,0,0,0,191,0,0,0,0,0,0,0,0,10
15,7446,גבעתיים,6300,91,5,0,553,361,0,361,30,1,0,0,0,0,0,8,1,1,0,0,0,0,0,3,19,84,30,0,0,0,175,0,0,0,0,0,0,0,0,9
15,7447,גבעתיים,6300,92,5,0,591,426,1,425,49,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,9,63,66,0,0,0,226,0,0,0,0,0,0,0,0,2
13,6353,גדרה,2550,5,2,0,720,480,1,479,13,14,1,0,0,0,2,35,0,1,0,0,0,0,0,27,11,190,4,0,1,0,117,1,1,0,0,2,0,0,0,59
13,6372,גדרה,2550,24,12,0,627,488,1,487,29,0,0,0,0,0,0,27,0,0,0,0,0,0,0,3,26,138,12,0,1,0,230,1,0,0,0,0,0,0,0,20
13,6378,גן יבנה,166,3,3,0,683,493,7,486,18,1,0,0,0,0,3,26,0,0,0,0,0,0,0,12,63,177,2,0,0,0,130,0,0,0,0,0,0,0,1,53
2,1021,הר גילה,3603,1.2,1,0,501,397,1,396,22,2,2,0,0,0,1,34,0,1,0,0,0,0,0,29,32,156,4,0,0,0,84,0,0,0,1,0,0,0,0,28
15,7456,הרצליה,6400,2,4,0,498,305,1,304,8,6,0,0,0,0,0,8,0,1,0,0,0,0,0,7,16,140,1,0,0,0,68,0,0,0,0,0,0,0,0,49
15,7488,הרצליה,6400,36,2,0,619,446,2,444,35,1,3,0,0,0,0,19,0,0,1,0,0,0,0,4,16,142,27,0,0,0,149,0,0,0,0,0,0,0,0,47
15,7544,הרצליה,6400,93,24,0,625,405,2,403,39,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,20,78,33,0,0,0,200,0,2,0,0,0,0,0,0,13
9,3874,זכרון יעקב,9300,2,8,0,689,481,0,481,30,3,1,0,0,0,0,13,0,0,0,0,0,0,0,2,16,60,51,0,0,0,299,0,0,0,0,0,0,0,0,6
9,3875,זכרון יעקב,9300,3,2,0,775,539,1,538,33,2,2,0,0,0,1,30,0,2,0,0,0,0,0,6,21,130,59,0,0,0,242,0,0,0,0,0,0,0,0,10
9,3878,זכרון יעקב,9300,6,3,0,713,504,1,503,39,8,0,0,0,0,0,31,0,1,0,0,0,0,0,11,13,185,30,0,0,0,138,0,0,0,0,0,0,0,0,47
9,3976,חדרה,6500,80,5,0,681,479,3,476,30,4,0,0,0,0,0,18,0,0,0,0,0,6,0,0,18,230,15,0,0,0,120,0,0,0,0,0,0,0,0,35
7,2966,חיפה,4000,128,18,0,688,297,2,295,8,3,41,0,0,0,0,6,0,1,0,0,0,0,0,2,82,89,1,1,0,0,58,0,0,0,0,0,0,0,0,3
7,3040,חיפה,4000,168,123,0,553,327,1,326,7,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,118,116,4,0,0,0,66,0,0,0,0,0,0,0,0,7
7,3113,חיפה,4000,176.4,43,0,682,453,1,452,28,5,6,0,0,0,0,19,0,0,0,0,0,0,0,0,26,67,55,0,0,0,243,0,0,0,0,0,0,0,0,3
7,3123,חיפה,4000,194,6,0,534,378,0,378,21,1,4,1,0,0,0,13,0,1,0,0,0,0,0,4,28,71,44,0,0,0,184,1,0,0,0,0,0,0,0,5
7,3056,חיפה,4000,205,62,0,651,399,0,399,26,0,2,0,0,0,0,8,0,0,0,0,0,0,0,1,20,51,64,0,0,0,223,0,0,0,0,2,0,1,0,1
7,2987,חיפה,4000,219,103,0,442,294,1,293,24,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,12,64,19,0,0,0,148,0,0,0,0,0,0,0,0,9
7,3005,חיפה,4000,238,45,0,543,315,3,312,22,2,5,0,0,0,0,7,0,0,0,0,0,0,0,2,27,148,8,0,0,0,83,0,0,0,0,0,0,0,0,8
7,3042,חיפה,4000,272,250,0,546,415,1,414,16,0,34,0,0,0,0,6,0,0,0,0,0,1,0,3,83,125,16,0,0,0,124,0,0,0,1,0,0,0,0,5
7,3095,חיפה,4000,273.4,2,0,662,422,1,421,33,5,2,0,0,0,0,14,0,1,0,0,0,0,0,0,29,68,59,0,0,0,210,0,0,0,0,0,0,0,0,0
7,2916,חיפה,4000,329.2,188,0,652,433,2,431,0,280,1,0,0,0,0,3,0,0,0,0,0,0,0,7,27,41,3,0,0,0,17,0,0,0,0,0,0,0,0,52
7,2923,חיפה,4000,344,63,0,528,219,0,219,15,35,10,0,0,0,0,4,0,1,0,0,0,0,0,3,60,32,16,0,0,0,36,0,0,0,0,0,1,0,0,6
7,3192,חיפה,4000,346.5,29,0,632,326,0,326,16,1,0,0,0,0,0,16,0,0,0,0,0,0,0,5,90,88,15,0,0,0,91,1,0,0,0,0,0,0,0,3
7,2946,חיפה,4000,348,258,0,638,342,2,340,12,0,1,0,0,0,0,6,0,0,0,1,0,0,0,2,104,88,12,0,0,0,113,0,0,0,0,0,0,0,0,1
7,3167,חיפה,4000,355.4,44,0,608,406,2,404,15,24,0,0,0,0,0,75,0,0,0,0,0,0,0,13,43,94,11,0,0,0,106,0,0,0,0,0,0,1,0,22
7,3185,חיפה,4000,436,56,0,399,261,0,261,16,1,5,0,0,0,0,23,0,1,0,0,0,0,0,1,12,39,38,0,0,0,121,0,0,0,0,0,0,0,0,4
7,3155,חיפה,4000,450,180,0,645,463,0,463,29,3,1,0,0,0,0,26,0,1,0,0,0,0,0,1,35,76,33,0,0,0,256,0,0,0,0,0,0,0,0,2
7,3241,חיפה,4000,720,55,0,670,448,4,444,35,1,0,0,0,0,0,12,0,0,0,0,0,0,0,7,39,139,9,1,0,0,188,0,0,0,0,0,0,0,0,13
7,3242,חיפה,4000,721.1,54,0,644,452,0,452,26,3,1,1,0,0,0,10,0,1,0,0,0,0,0,8,25,186,6,0,1,0,173,0,0,0,0,1,0,0,1,9
7,3245,חיפה,4000,721.4,54,0,644,468,2,466,54,1,0,1,0,0,0,14,0,1,0,0,1,0,0,1,26,151,16,0,0,0,190,0,0,0,0,0,0,0,0,10
7,3251,חיפה,4000,722.2,10,0,686,480,1,479,39,1,2,0,1,0,0,11,0,1,0,0,0,0,0,4,18,167,16,0,0,0,205,0,0,0,0,1,0,0,0,13
7,3255,חיפה,4000,722.6,10,0,681,466,2,464,40,2,1,0,0,0,2,8,0,1,0,0,0,0,0,3,40,113,15,0,0,0,232,0,0,0,0,0,0,1,0,6
7,3259,חיפה,4000,728,55,0,583,395,1,394,31,2,0,1,0,0,0,14,0,0,0,0,0,0,0,2,27,107,8,0,0,0,197,0,0,0,0,1,0,0,1,3
7,3262,חיפה,4000,735,221,0,623,358,0,358,22,2,1,0,0,0,0,10,0,1,0,1,0,0,0,3,35,125,6,0,0,0,137,0,0,0,0,0,0,0,0,15
7,3263,חיפה,4000,739,65,0,515,291,1,290,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,42,150,1,0,1,0,70,0,0,0,0,0,1,0,0,12
10,4603,חירות,162,1,1,0,429,358,0,358,35,0,3,0,0,0,9,6,0,0,0,0,0,0,0,0,15,13,41,0,0,0,235,0,0,0,0,0,0,0,0,1
3,1192,חצור הגלילית,2034,3,4,0,679,615,0,615,0,610,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,3829,חריש,1247,5,2,0,584,378,3,375,4,19,13,0,0,0,0,70,0,1,0,0,0,0,0,26,25,95,4,0,0,0,49,0,0,0,0,0,0,0,1,68
4,1330,טבריה,6700,22,5,0,743,434,3,431,12,4,0,0,0,0,0,20,0,1,0,0,0,0,0,14,55,213,3,0,0,0,64,0,0,1,0,0,0,0,14,30
8,3278,טירת כרמל,2100,14,10,0,686,379,8,371,14,4,1,0,0,0,0,7,1,1,0,0,0,0,0,11,74,181,1,0,0,0,40,0,0,0,0,0,0,0,0,36
8,3286,טירת כרמל,2100,23,1,0,554,281,3,278,8,3,0,0,0,0,0,10,0,1,0,0,1,0,0,1,28,155,0,0,0,0,40,0,0,0,0,1,0,0,0,30
4,1377,יבנאל,46,2,4,0,669,477,1,476,7,25,0,0,0,0,1,16,1,1,0,0,0,0,0,21,11,102,7,0,0,0,120,0,0,0,0,0,0,0,5,159
13,6467,יבנה,2660,17,11,1,572,398,2,396,10,2,0,0,0,0,1,14,0,1,0,0,0,0,0,17,23,181,5,0,0,0,59,0,1,0,0,0,0,0,0,82
13,6504,יבנה,2660,56,20,0,545,435,1,434,12,1,0,0,0,0,0,21,0,0,0,0,0,0,0,9,37,142,6,0,0,0,184,0,0,0,0,0,0,0,2,20
11,5234,יהוד-מונוסון,9400,1,8,0,417,298,0,298,24,0,0,2,0,0,1,16,0,0,0,0,0,0,0,6,12,115,18,0,0,0,96,0,0,0,0,1,0,0,0,7
5,2012,יקנעם עילית,240,9,11,0,575,374,3,371,31,0,0,0,0,0,1,23,0,0,0,0,0,0,0,14,39,121,6,0,0,0,121,0,0,0,0,1,0,0,1,13
1,299,ירושלים,3000,46,59,0,721,350,3,347,0,246,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,78
1,159,ירושלים,3000,200.2,100,0,646,400,3,397,26,17,1,0,0,0,1,53,0,0,0,0,0,0,0,28,19,133,29,0,0,0,52,0,0,0,0,0,0,0,0,38
1,312,ירושלים,3000,208,413,0,612,313,2,311,4,99,0,0,0,0,0,10,0,0,0,0,0,0,0,16,3,35,5,0,0,0,11,0,0,0,0,0,1,0,0,127
1,334,ירושלים,3000,215.3,143,0,645,461,3,458,0,350,0,0,0,0,0,20,0,1,0,0,0,0,0,8,0,11,0,0,0,0,2,1,0,0,0,0,0,0,0,65
1,336,ירושלים,3000,215.5,143,0,645,476,10,466,2,281,0,0,0,0,0,12,0,0,0,0,0,0,0,17,0,22,0,0,0,0,1,0,0,0,1,0,0,0,0,130
1,271,ירושלים,3000,243,214,0,560,392,7,385,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,24
1,357,ירושלים,3000,274.2,12,0,640,408,0,408,57,13,5,1,0,0,0,40,0,0,0,0,0,0,0,18,22,73,50,0,0,0,113,0,0,0,0,0,0,0,0,16
1,469,ירושלים,3000,292.5,32,0,663,463,6,457,9,104,0,0,0,0,1,48,0,0,0,0,0,0,0,11,16,122,5,0,0,0,65,0,0,0,0,0,0,0,0,76
1,437,ירושלים,3000,312.1,10,0,565,373,1,372,13,78,0,0,1,0,0,17,0,3,0,0,0,0,0,20,13,78,16,0,0,0,43,0,0,0,0,0,1,0,0,89
1,449,ירושלים,3000,336,52,0,546,339,0,339,16,9,0,0,0,0,0,31,1,0,0,0,0,0,0,13,25,133,2,0,0,0,40,0,1,0,0,0,0,0,0,68
1,457,ירושלים,3000,366,8,0,519,289,1,288,8,7,0,0,0,0,0,15,0,0,0,0,0,0,0,9,12,141,6,0,0,0,50,0,0,0,0,0,0,0,1,39
1,461,ירושלים,3000,386,76,0,543,401,0,401,14,1,5,0,0,0,0,30,0,0,0,0,0,0,0,7,20,215,2,0,0,0,51,0,0,0,0,0,0,0,0,56
1,419,ירושלים,3000,434,133,0,715,442,1,441,53,15,4,0,0,0,1,97,1,0,0,0,0,0,0,6,9,62,55,0,0,0,136,0,0,0,0,0,0,0,0,2
1,645,ירושלים,3000,456,40,0,439,248,1,247,20,3,6,0,0,0,1,25,0,0,0,0,0,0,0,2,8,62,46,0,1,0,61,0,1,0,0,0,1,0,0,10
1,47,ירושלים,3000,553,39,0,631,364,3,361,3,224,0,0,0,0,0,14,0,0,0,0,0,0,0,6,1,26,1,0,0,0,6,0,0,0,0,0,0,0,0,80
1,587,ירושלים,3000,642,178,0,526,348,2,346,38,3,1,0,0,0,0,42,0,0,0,0,0,0,0,6,20,125,18,0,0,0,73,1,0,0,0,1,0,0,0,18
1,532,ירושלים,3000,679,2,0,566,347,0,347,9,36,3,0,0,0,0,19,0,0,0,0,0,0,0,15,23,141,5,0,0,0,20,0,0,1,0,0,0,0,0,75
1,542,ירושלים,3000,692,37,0,673,421,2,419,15,15,0,0,0,0,0,35,0,0,0,0,0,0,0,25,13,171,12,0,0,0,67,0,1,0,0,0,0,0,0,65
1,71,ירושלים,3000,703,489,0,759,601,7,594,1,404,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,155
1,223,ירושלים,3000,711,125,0,755,598,8,590,1,266,0,0,0,0,0,12,0,0,0,0,0,0,0,19,7,31,0,0,0,0,5,0,0,0,0,0,0,0,0,249
1,26,ירושלים,3000,747,267,0,731,493,1,492,15,5,0,0,0,0,0,35,0,0,0,0,0,0,0,21,42,237,4,0,0,0,50,0,1,0,0,0,0,0,0,82
1,35,ירושלים,3000,755,270,0,575,386,1,385,11,6,1,0,0,0,0,27,0,0,0,0,0,0,0,16,36,167,4,0,0,0,87,0,0,0,0,0,0,0,1,29
1,236,ירושלים,3000,788,125,0,699,505,3,502,11,55,0,0,0,0,0,103,0,0,0,0,0,0,0,20,8,133,9,0,0,0,47,0,0,0,0,0,0,0,0,116
1,238,ירושלים,3000,791,150,0,553,450,12,438,0,265,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,152
1,198,ירושלים,3000,806,371,0,760,624,10,614,0,117,0,0,0,0,0,62,0,1,0,0,0,0,0,33,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,360
1,510,ירושלים,3000,815,31,0,443,312,8,304,19,9,1,0,0,0,0,14,0,0,0,0,0,0,0,9,9,155,9,0,0,0,47,0,0,0,0,0,0,0,0,32
1,607,ירושלים,3000,819.1,236,0,605,444,0,444,25,4,18,0,0,0,1,89,0,0,0,0,0,0,0,22,9,179,11,1,0,0,67,1,1,0,0,0,0,0,0,16
1,550,ירושלים,3000,830.1,248,0,621,422,3,419,15,9,0,0,0,0,0,35,0,1,0,0,0,0,0,23,21,195,8,0,0,0,44,0,0,0,0,0,0,1,3,64
1,615,ירושלים,3000,855,399,0,514,389,4,385,2,19,0,0,0,0,0,112,0,1,0,0,0,0,0,32,5,171,2,0,0,0,21,0,0,0,0,0,0,0,0,20
1,626,ירושלים,3000,871,374,0,647,505,4,501,8,12,1,0,0,0,0,56,0,0,0,0,0,0,0,19,4,281,3,0,0,0,52,0,0,0,0,0,0,0,0,65
1,382,ירושלים,3000,972,385,0,408,277,0,277,40,1,2,0,0,0,0,12,0,0,0,0,0,0,0,2,12,47,39,1,0,0,119,0,0,0,0,0,0,0,0,2
2,1054,כוכב השחר,3564,1,1,0,627,505,1,504,0,31,0,1,0,0,0,330,0,1,0,0,0,0,0,95,1,35,0,0,0,0,2,0,0,0,0,0,0,0,0,8
8,3412,כפר ביאליק,220,1,1,0,471,360,0,360,23,0,0,1,0,0,1,13,0,0,0,0,0,0,0,0,16,84,17,0,0,0,201,0,0,0,0,0,0,0,0,4
4,1403,כפר זיתים,786,1,1,0,481,356,3,353,9,7,0,0,0,0,2,31,0,0,0,0,0,0,0,14,6,216,0,1,0,0,33,0,0,0,0,0,0,0,2,32
3,1133,כפר חושן,609,1,1,0,579,408,2,406,27,10,0,0,0,0,0,16,0,0,0,0,0,0,0,17,2,192,4,0,0,0,46,0,0,0,0,1,0,0,1,90
10,4737,כפר יונה,168,13,4,0,609,456,6,450,29,7,0,0,0,0,0,33,0,0,0,0,0,0,0,10,7,203,9,0,0,0,125,0,0,0,0,0,1,0,0,26
12,5667,כפר שמואל,743,1,1,0,587,495,4,491,45,0,2,0,0,0,40,10,0,0,0,0,0,0,0,3,14,71,56,0,0,0,247,0,0,0,0,0,0,0,0,3
12,5669,כרמי יוסף,1264,2,4,0,485,365,0,365,41,1,0,0,0,0,4,18,0,1,0,0,0,0,0,0,14,48,55,0,0,0,183,0,0,0,0,0,0,0,0,0
6,2414,כרמיאל,1139,6.2,1,0,548,326,2,324,17,3,4,0,0,0,0,14,0,1,1,0,0,0,0,3,48,102,10,0,0,0,107,0,0,0,0,0,0,0,0,14
6,2464,כרמיאל,1139,57,25,0,637,450,3,447,21,52,6,0,0,0,0,15,0,0,0,0,0,0,0,2,68,145,6,0,0,0,112,0,0,0,0,0,0,0,1,19
6,2468,כרמיאל,1139,62,10,0,758,494,5,489,13,24,2,0,0,0,1,21,1,0,1,0,0,0,0,5,114,185,6,0,0,0,102,0,0,0,0,0,0,0,0,14
6,2471,כרמיאל,1139,65,32,0,652,486,2,484,32,23,0,0,0,0,1,32,0,0,0,0,0,0,0,3,39,170,12,0,0,0,157,0,0,1,0,0,0,0,1,13
9,3836,מאור,2055,1,1,0,464,365,1,364,23,0,1,0,0,0,11,22,0,0,0,0,0,0,0,9,9,88,30,0,0,0,156,0,0,0,0,0,0,1,0,14
2,760,מבשרת ציון,1015,2,1,0,785,532,5,527,23,6,0,0,0,0,0,28,0,0,0,0,0,0,0,19,11,232,15,0,0,0,92,0,0,0,0,0,0,0,0,101
2,781,מבשרת ציון,1015,22,11,0,648,492,0,492,39,2,0,0,0,0,2,21,0,0,0,0,0,0,0,5,16,157,48,0,0,0,191,0,0,0,0,1,0,0,0,10
12,5712,מודיעין עילית,3797,5,3,0,643,542,5,537,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,125
12,5743,מודיעין עילית,3797,38.6,24,0,690,585,17,568,0,515,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,42
10,4753,מעברות,197,2,1,0,361,277,1,276,29,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,9,110,0,0,0,120,0,0,0,0,1,0,0,0,1
2,1062,מעלה אדומים,3616,3,6,0,641,463,2,461,9,14,0,0,1,0,3,65,0,2,1,0,0,0,0,33,20,210,5,0,0,0,53,0,0,0,0,0,0,0,0,45
2,1065,מעלה אדומים,3616,7,2,0,717,375,5,370,5,11,0,0,1,0,0,62,0,0,0,0,1,0,1,11,65,127,2,1,0,0,56,1,3,0,0,0,0,0,0,23
2,1066,מעלה אדומים,3616,8,8,0,698,464,3,461,12,12,2,1,0,0,0,124,0,0,0,0,0,0,0,36,15,184,5,0,0,0,48,0,0,0,0,0,0,0,0,22
2,1102,מעלה אדומים,3616,950.3,3,0,651,463,2,461,16,9,0,0,0,0,1,38,0,0,0,0,0,0,0,22,26,246,5,0,0,0,57,0,0,0,0,1,0,0,0,40
4,1439,מעלה גמלא,4008,1,1,0,387,296,0,296,34,0,0,0,0,0,1,10,0,0,1,0,0,0,0,2,9,30,30,0,0,0,175,0,1,0,1,0,0,0,2,0
6,2791,מעלות-תרשיחא,1063,31,14,0,468,309,0,309,18,2,5,0,0,0,0,103,0,0,0,0,0,0,0,12,5,98,8,0,0,0,27,0,0,0,0,0,0,0,0,31
6,2121,נהריה,9100,14,40,0,499,282,0,282,12,2,3,0,0,0,1,4,0,1,1,0,0,0,0,8,30,134,11,0,0,0,51,0,0,1,0,0,0,0,0,23
4,1441,נוב,4304,1,2,0,498,399,3,396,4,0,3,0,0,0,2,254,0,0,0,0,0,0,0,31,0,78,0,0,0,0,23,0,0,0,0,0,0,0,0,1
2,793,נווה אילן,405,1,1,0,690,480,1,479,46,1,3,0,0,0,1,14,1,0,0,0,1,0,0,4,19,89,68,0,0,0,225,0,1,0,0,0,0,0,0,6
5,1938,נוף הגליל,1061,17.2,2,0,674,400,3,397,10,10,155,0,0,0,0,4,0,2,0,0,0,0,0,2,40,95,6,0,0,0,56,2,0,1,0,0,0,0,0,14
5,1949,נוף הגליל,1061,27,27,0,609,313,6,307,7,4,41,0,1,0,0,2,0,0,0,1,0,0,0,0,108,97,2,0,0,0,32,1,0,1,0,1,1,1,1,6
5,1966,נוף הגליל,1061,44,76,0,680,370,11,359,17,2,12,0,0,0,1,10,0,0,0,0,0,0,0,21,49,148,2,0,0,0,73,0,0,0,0,0,0,1,2,21
5,1985,נוף הגליל,1061,74,60,0,667,401,3,398,6,1,91,3,0,0,0,5,0,1,0,1,0,0,0,5,115,100,9,0,1,0,57,0,1,0,0,0,0,0,1,1
2,1033,נוקדים,3726,2,2,0,595,427,2,425,6,8,0,0,0,0,0,167,0,1,0,0,0,0,0,24,63,138,1,0,0,0,10,0,0,0,0,0,0,0,0,7
13,6287,נס ציונה,7200,8.3,4,0,647,511,0,511,50,1,1,0,0,0,0,14,0,0,0,0,0,0,0,5,28,116,29,0,0,0,249,0,0,0,0,0,0,0,0,18
13,6301,נס ציונה,7200,23,11,0,549,432,3,429,36,4,1,0,0,0,0,11,0,0,0,0,0,0,0,2,16,76,44,0,0,0,232,0,0,0,0,0,0,0,0,7
13,6322,נס ציונה,7200,60,17,0,615,499,3,496,51,3,1,0,2,0,0,18,0,0,0,0,0,0,0,6,19,80,31,0,0,0,280,1,0,0,0,0,0,0,0,4
8,3336,נשר,2500,5,6,0,412,209,2,207,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,1,41,99,0,0,0,0,24,1,1,0,0,0,0,1,1,28
8,3362,נשר,2500,32,27,0,395,272,3,269,1,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,186,45,4,0,0,0,19,0,0,0,0,0,0,0,0,3
2,946,נתיב הל"ה,693,1,1,0,458,349,0,349,79,0,3,0,0,0,2,0,0,4,0,0,0,0,0,2,12,9,61,0,0,0,177,0,0,0,0,0,0,0,0,0
10,4241,נתניה,7400,77,31,0,681,420,2,418,13,1,0,0,0,0,1,18,0,0,0,0,0,0,0,6,12,206,7,0,0,0,41,0,1,0,0,0,0,0,1,111
11,5283,סביון,587,1,1,0,654,417,1,416,7,10,3,0,0,0,0,9,0,0,0,0,0,0,0,1,42,97,27,0,0,0,213,0,0,0,0,0,0,0,0,7
5,1511,עפולה,7700,20,20,0,686,441,2,439,27,2,0,0,0,0,2,23,0,0,0,0,0,0,1,8,29,195,4,0,0,0,115,0,1,0,0,0,0,1,1,30
5,1527,עפולה,7700,36,5,0,493,294,3,291,9,13,1,0,0,0,0,7,0,0,0,0,0,0,0,2,76,103,13,0,2,0,54,0,0,0,0,1,0,0,0,10
5,1557,עפולה,7700,67,29,0,548,366,0,366,10,4,0,0,0,0,0,14,0,0,0,0,0,15,0,0,27,181,3,0,0,0,97,0,1,0,0,0,0,0,1,13
2,1034,עתניאל,3748,1,1,0,454,350,0,350,2,6,0,0,0,0,0,226,0,0,0,0,0,0,0,58,1,50,0,0,0,0,3,0,0,0,0,0,0,0,0,4
9,4048,פרדס חנה-כרכור,7800,6,18,0,523,322,0,322,5,0,2,0,0,0,0,16,0,0,0,0,0,0,1,5,45,146,13,0,0,0,51,0,1,0,0,0,0,0,0,37
11,5014,פתח תקווה,7900,58,1,0,594,441,2,439,15,13,0,0,0,0,0,26,0,0,0,0,0,0,0,14,3,266,2,0,0,0,27,0,0,0,0,0,0,0,0,73
11,4868,פתח תקווה,7900,154.1,14,0,575,394,1,393,30,4,1,0,0,0,0,17,0,0,0,0,0,0,0,7,32,142,10,0,0,0,129,0,1,0,0,0,0,0,1,19
11,4872,פתח תקווה,7900,154.5,14,0,575,409,3,406,29,4,0,0,0,0,0,20,0,0,0,0,0,0,0,7,56,104,15,0,0,0,157,0,0,0,0,0,0,0,0,14
11,5026,פתח תקווה,7900,157,31,0,556,310,0,310,11,10,0,1,0,0,1,8,0,0,0,0,1,0,0,4,26,133,1,0,0,0,67,0,1,0,0,1,0,0,2,43
11,5036,פתח תקווה,7900,186,31,0,683,432,2,430,10,6,0,0,0,0,1,16,0,0,0,0,0,0,0,10,56,168,5,0,1,0,94,1,0,0,0,1,1,0,0,60
11,5038,פתח תקווה,7900,189,116,0,547,366,2,364,24,2,1,0,0,0,0,14,0,1,1,0,1,0,0,9,66,134,12,0,0,0,81,0,2,0,0,1,1,1,0,13
